"geo_fips" "geo_name" "geo_level" "state_fips" "state_abbr" "state_name"
"884" "5613150" "Casper" "city" "56" "WY" "Wyoming"
"885" "5613900" "Cheyenne" "city" "56" "WY" "Wyoming"
"886" "0900126620" "Fairfield" "city" "09" "CT" "Connecticut"
"887" "0900133620" "Greenwich" "city" "09" "CT" "Connecticut"
"888" "0900174190" "Stratford" "city" "09" "CT" "Connecticut"
"889" "0900310100" "Burlington" "city" "09" "CT" "Connecticut"
"890" "0900322630" "East Hartford" "city" "09" "CT" "Connecticut"
"891" "0900344700" "Manchester" "city" "09" "CT" "Connecticut"
"892" "0900382590" "West Hartford" "city" "09" "CT" "Connecticut"
"893" "0900502760" "Barkhamsted" "city" "09" "CT" "Connecticut"
"894" "0900537280" "Harwinton" "city" "09" "CT" "Connecticut"
"895" "0900543370" "Litchfield" "city" "09" "CT" "Connecticut"
"896" "0900551350" "New Hartford" "city" "09" "CT" "Connecticut"
"897" "0900554030" "North Canaan" "city" "09" "CT" "Connecticut"
"898" "0900566420" "Salisbury" "city" "09" "CT" "Connecticut"
"899" "0900586440" "Winchester" "city" "09" "CT" "Connecticut"
"900" "0900935650" "Hamden" "city" "09" "CT" "Connecticut"
"901" "2502109175" "Brookline" "city" "25" "MA" "Massachusetts"
"902" "2502328495" "Hanson" "city" "25" "MA" "Massachusetts"
"903" "2502354310" "Plymouth" "city" "25" "MA" "Massachusetts"
"904" "2502379530" "Whitman" "city" "25" "MA" "Massachusetts"
"905" "2609916520" "Clinton" "city" "26" "MI" "Michigan"
"906" "2609950480" "Macomb" "city" "26" "MI" "Michigan"
"907" "2609972820" "Shelby" "city" "26" "MI" "Michigan"
"908" "2612584240" "Waterford" "city" "26" "MI" "Michigan"
"909" "2612585480" "West Bloomfield" "city" "26" "MI" "Michigan"
"910" "2613931880" "Georgetown" "city" "26" "MI" "Michigan"
"911" "2616189160" "Ypsilanti" "city" "26" "MI" "Michigan"
"912" "2616313120" "Canton" "city" "26" "MI" "Michigan"
"913" "3400712280" "Cherry Hill" "city" "34" "NJ" "New Jersey"
"914" "3400726760" "Gloucester" "city" "34" "NJ" "New Jersey"
"915" "3401306260" "Bloomfield" "city" "34" "NJ" "New Jersey"
"916" "3401313045" "City of Orange" "city" "34" "NJ" "New Jersey"
"917" "3401334450" "Irvington" "city" "34" "NJ" "New Jersey"
"918" "3401340890" "Livingston" "city" "34" "NJ" "New Jersey"
"919" "3401343800" "Maplewood" "city" "34" "NJ" "New Jersey"
"920" "3401379800" "West Orange" "city" "34" "NJ" "New Jersey"
"921" "3401752470" "North Bergen" "city" "34" "NJ" "New Jersey"
"922" "3402129310" "Hamilton" "city" "34" "NJ" "New Jersey"
"923" "3402315550" "Cranbury" "city" "34" "NJ" "New Jersey"
"924" "3402320230" "Edison" "city" "34" "NJ" "New Jersey"
"925" "3402354705" "Old Bridge" "city" "34" "NJ" "New Jersey"
"926" "3402359010" "Piscataway" "city" "34" "NJ" "New Jersey"
"927" "3402382000" "Woodbridge" "city" "34" "NJ" "New Jersey"
"928" "3402533300" "Howell" "city" "34" "NJ" "New Jersey"
"929" "3402545990" "Middletown" "city" "34" "NJ" "New Jersey"
"930" "3402749080" "Mount Olive" "city" "34" "NJ" "New Jersey"
"931" "3402756460" "Parsippany-Troy Hills" "city" "34" "NJ" "New Jersey"
"932" "3402907420" "Brick" "city" "34" "NJ" "New Jersey"
"933" "3402934680" "Jackson" "city" "34" "NJ" "New Jersey"
"934" "3402938550" "Lakewood" "city" "34" "NJ" "New Jersey"
"935" "3402941250" "Long Beach" "city" "34" "NJ" "New Jersey"
"936" "3402970320" "Stafford" "city" "34" "NJ" "New Jersey"
"937" "3402973125" "Toms River" "city" "34" "NJ" "New Jersey"
"938" "3403177840" "Wayne" "city" "34" "NJ" "New Jersey"
"939" "3403505560" "Bernards" "city" "34" "NJ" "New Jersey"
"940" "3403524900" "Franklin" "city" "34" "NJ" "New Jersey"
"941" "3403531890" "Hillsborough" "city" "34" "NJ" "New Jersey"
"942" "3403547580" "Montgomery" "city" "34" "NJ" "New Jersey"
"943" "3403974480" "Union" "city" "34" "NJ" "New Jersey"
"944" "3600117343" "Colonie" "city" "36" "NY" "New York"
"945" "3600776056" "Union" "city" "36" "NY" "New York"
"946" "3602902000" "Amherst" "city" "36" "NY" "New York"
"947" "3602915011" "Cheektowaga" "city" "36" "NY" "New York"
"948" "3602931654" "Hamburg" "city" "36" "NY" "New York"
"949" "3602975000" "Tonawanda" "city" "36" "NY" "New York"
"950" "3605530290" "Greece" "city" "36" "NY" "New York"
"951" "3605537726" "Irondequoit" "city" "36" "NY" "New York"
"952" "3605934000" "Hempstead Town" "city" "36" "NY" "New York"
"953" "3605953000" "North Hempstead" "city" "36" "NY" "New York"
"954" "3605956000" "Oyster Bay" "city" "36" "NY" "New York"
"955" "3606716067" "Clay" "city" "36" "NY" "New York"
"956" "3608715968" "Clarkstown" "city" "36" "NY" "New York"
"957" "3608760510" "Ramapo" "city" "36" "NY" "New York"
"958" "3610304000" "Babylon" "city" "36" "NY" "New York"
"959" "3610310000" "Brookhaven" "city" "36" "NY" "New York"
"960" "3610337000" "Huntington" "city" "36" "NY" "New York"
"961" "3610338000" "Islip" "city" "36" "NY" "New York"
"962" "3610368000" "Smithtown" "city" "36" "NY" "New York"
"963" "3610368473" "Southampton" "city" "36" "NY" "New York"
"964" "3611930367" "Greenburgh" "city" "36" "NY" "New York"
"965" "4201705616" "Bensalem" "city" "42" "PA" "Pennsylvania"
"966" "4201708768" "Bristol" "city" "42" "PA" "Pennsylvania"
"967" "4204345056" "Lower Paxton" "city" "42" "PA" "Pennsylvania"
"968" "4204533144" "Haverford" "city" "42" "PA" "Pennsylvania"
"969" "4204579000" "Upper Darby" "city" "42" "PA" "Pennsylvania"
"970" "4204949548" "Millcreek" "city" "42" "PA" "Pennsylvania"
"971" "4209100156" "Abington" "city" "42" "PA" "Pennsylvania"
"972" "4209144976" "Lower Merion" "city" "42" "PA" "Pennsylvania"
"973" "5000304825" "Bennington" "city" "50" "VT" "Vermont"
