metro_nonmetro,year,county_name,state_abbr,geoId,value
Metropolitan,2014,"San Luis Obispo County",CA,us-ca-079,81.37
Metropolitan,2014,"San Mateo County",CA,us-ca-081,83.11
Metropolitan,2014,"Santa Barbara County",CA,us-ca-083,81.65
Metropolitan,2014,"Santa Clara County",CA,us-ca-085,83.14
Metropolitan,2014,"Santa Cruz County",CA,us-ca-087,81.37
Metropolitan,2014,"Shasta County",CA,us-ca-089,76.68
Metropolitan,2014,"Solano County",CA,us-ca-095,79.65
Metropolitan,2014,"Sonoma County",CA,us-ca-097,81.09
Metropolitan,2014,"Stanislaus County",CA,us-ca-099,78.25
Metropolitan,2014,"Sutter County",CA,us-ca-101,78.99
Metropolitan,2014,"Tulare County",CA,us-ca-107,78.3
Metropolitan,2014,"Ventura County",CA,us-ca-111,81.71
Metropolitan,2014,"Yolo County",CA,us-ca-113,80.55
Metropolitan,2014,"Yuba County",CA,us-ca-115,76.12
Metropolitan,2014,"Adams County",CO,us-co-001,80.02
Metropolitan,2014,"Arapahoe County",CO,us-co-005,80.02
Metropolitan,2014,"Boulder County",CO,us-co-013,80.02
Metropolitan,2014,"Broomfield County",CO,us-co-014,80.02
Metropolitan,2014,"Clear Creek County",CO,us-co-019,81.63
Metropolitan,2014,"Denver County",CO,us-co-031,80.02
Metropolitan,2014,"Douglas County",CO,us-co-035,83.72
Metropolitan,2014,"El Paso County",CO,us-co-041,79.83
Metropolitan,2014,"Elbert County",CO,us-co-039,81.68
Metropolitan,2014,"Gilpin County",CO,us-co-047,80.79
Metropolitan,2014,"Jefferson County",CO,us-co-059,80.02
Metropolitan,2014,"Larimer County",CO,us-co-069,81.72
Metropolitan,2014,"Mesa County",CO,us-co-077,78.77
Metropolitan,2014,"Park County",CO,us-co-093,82.37
Metropolitan,2014,"Pueblo County",CO,us-co-101,77.5
Metropolitan,2014,"Teller County",CO,us-co-119,80.76
Metropolitan,2014,"Weld County",CO,us-co-123,80.02
Metropolitan,2014,"Fairfield County",CT,us-ct-001,81.8
Metropolitan,2014,"Hartford County",CT,us-ct-003,80.08
Metropolitan,2014,"Middlesex County",CT,us-ct-007,81.02
Metropolitan,2014,"New Haven County",CT,us-ct-009,79.81
Metropolitan,2014,"New London County",CT,us-ct-011,80.18
Metropolitan,2014,"Tolland County",CT,us-ct-013,81.64
Metropolitan,2014,"Windham County",CT,us-ct-015,79
Metropolitan,2014,"District of Columbia",DC,us-dc-001,76.86
Metropolitan,2014,"Kent County",DE,us-de-001,77.54
Metropolitan,2014,"New Castle County",DE,us-de-003,78.99
Metropolitan,2014,"Sussex County",DE,us-de-005,78.76
Metropolitan,2014,"Alachua County",FL,us-fl-001,78.64
Metropolitan,2014,"Baker County",FL,us-fl-003,75.25
Metropolitan,2014,"Bay County",FL,us-fl-005,76.52
Metropolitan,2014,"Brevard County",FL,us-fl-009,78.52
Metropolitan,2014,"Broward County",FL,us-fl-011,80.25
Metropolitan,2014,"Charlotte County",FL,us-fl-015,80.6
Metropolitan,2014,"Citrus County",FL,us-fl-017,76.73
Metropolitan,2014,"Clay County",FL,us-fl-019,78.18
Metropolitan,2014,"Collier County",FL,us-fl-021,83.43
Metropolitan,2014,"Duval County",FL,us-fl-031,76.74
Metropolitan,2014,"Escambia County",FL,us-fl-033,76.33
Metropolitan,2014,"Flagler County",FL,us-fl-035,79.67
Metropolitan,2014,"Gadsden County",FL,us-fl-039,74.87
Metropolitan,2014,"Gilchrist County",FL,us-fl-041,76.8
Metropolitan,2014,"Gulf County",FL,us-fl-045,76.4
Metropolitan,2014,"Hernando County",FL,us-fl-053,77.6
Metropolitan,2014,"Highlands County",FL,us-fl-055,79.07
Metropolitan,2014,"Hillsborough County",FL,us-fl-057,78.55
Metropolitan,2014,"Indian River County",FL,us-fl-061,79.96
Metropolitan,2014,"Jefferson County",FL,us-fl-065,76.72
Metropolitan,2014,"Lake County",FL,us-fl-069,79.03
Metropolitan,2014,"Lee County",FL,us-fl-071,80.98
Metropolitan,2014,"Leon County",FL,us-fl-073,79.35
Metropolitan,2014,"Manatee County",FL,us-fl-081,80.36
Metropolitan,2014,"Marion County",FL,us-fl-083,77.45
Metropolitan,2014,"Martin County",FL,us-fl-085,81.16
Metropolitan,2014,"Miami-Dade County",FL,us-fl-086,80.9
Metropolitan,2014,"Nassau County",FL,us-fl-089,77.83
Metropolitan,2014,"Okaloosa County",FL,us-fl-091,78.38
Metropolitan,2014,"Orange County",FL,us-fl-095,79.86
Metropolitan,2014,"Osceola County",FL,us-fl-097,79.24
Metropolitan,2014,"Palm Beach County",FL,us-fl-099,81.24
Metropolitan,2014,"Pasco County",FL,us-fl-101,77.7
Metropolitan,2014,"Pinellas County",FL,us-fl-103,78.89
Metropolitan,2014,"Polk County",FL,us-fl-105,77.96
Metropolitan,2014,"Santa Rosa County",FL,us-fl-113,78.2
Metropolitan,2014,"Sarasota County",FL,us-fl-115,81.51
Metropolitan,2014,"Seminole County",FL,us-fl-117,80.39
Metropolitan,2014,"St. Johns County",FL,us-fl-109,80.69
Metropolitan,2014,"St. Lucie County",FL,us-fl-111,79.12
Metropolitan,2014,"Sumter County",FL,us-fl-119,81.74
Metropolitan,2014,"Volusia County",FL,us-fl-127,77.49
Metropolitan,2014,"Wakulla County",FL,us-fl-129,76.41
Metropolitan,2014,"Walton County",FL,us-fl-131,77.25
Metropolitan,2014,"Baker County",GA,us-ga-007,77.97
Metropolitan,2014,"Barrow County",GA,us-ga-013,76.4
Metropolitan,2014,"Bartow County",GA,us-ga-015,76.13
Metropolitan,2014,"Bibb County",GA,us-ga-021,73.78
Metropolitan,2014,"Brantley County",GA,us-ga-025,74.81
Metropolitan,2014,"Brooks County",GA,us-ga-027,75.59
Metropolitan,2014,"Bryan County",GA,us-ga-029,75.94
Metropolitan,2014,"Burke County",GA,us-ga-033,73.27
Metropolitan,2014,"Butts County",GA,us-ga-035,74.04
Metropolitan,2014,"Carroll County",GA,us-ga-045,75.22
Metropolitan,2014,"Catoosa County",GA,us-ga-047,78.1
Metropolitan,2014,"Chatham County",GA,us-ga-051,77.04
Metropolitan,2014,"Chattahoochee County",GA,us-ga-053,77.13
Metropolitan,2014,"Cherokee County",GA,us-ga-057,79.93
Metropolitan,2014,"Clarke County",GA,us-ga-059,78.35
Metropolitan,2014,"Clayton County",GA,us-ga-063,77.22
Metropolitan,2014,"Cobb County",GA,us-ga-067,80.08
Metropolitan,2014,"Columbia County",GA,us-ga-073,79.76
Metropolitan,2014,"Coweta County",GA,us-ga-077,78.17
Metropolitan,2014,"Crawford County",GA,us-ga-079,76.63
Metropolitan,2014,"Dade County",GA,us-ga-083,75.58
Metropolitan,2014,"Dawson County",GA,us-ga-085,78.26
Metropolitan,2014,"DeKalb County",GA,us-ga-089,79.14
Metropolitan,2014,"Dougherty County",GA,us-ga-095,75.19
Metropolitan,2014,"Douglas County",GA,us-ga-097,77.06
Metropolitan,2014,"Echols County",GA,us-ga-101,77.31
Metropolitan,2014,"Effingham County",GA,us-ga-103,76.74
Metropolitan,2014,"Fayette County",GA,us-ga-113,81.22
Metropolitan,2014,"Floyd County",GA,us-ga-115,75.8
Metropolitan,2014,"Forsyth County",GA,us-ga-117,81.28
Metropolitan,2014,"Fulton County",GA,us-ga-121,77.65
Metropolitan,2014,"Glynn County",GA,us-ga-127,76.9
Metropolitan,2014,"Gwinnett County",GA,us-ga-135,80.58
Metropolitan,2014,"Hall County",GA,us-ga-139,78.57
Metropolitan,2014,"Haralson County",GA,us-ga-143,73.75
Metropolitan,2014,"Harris County",GA,us-ga-145,78.87
Metropolitan,2014,"Heard County",GA,us-ga-149,74.81
Metropolitan,2014,"Henry County",GA,us-ga-151,77.5
Metropolitan,2014,"Houston County",GA,us-ga-153,77.82
Metropolitan,2014,"Jasper County",GA,us-ga-159,75.96
Metropolitan,2014,"Jones County",GA,us-ga-169,77.92
Metropolitan,2014,"Lamar County",GA,us-ga-171,74.4
Metropolitan,2014,"Lanier County",GA,us-ga-173,75.4
Metropolitan,2014,"Lee County",GA,us-ga-177,77.62
Metropolitan,2014,"Liberty County",GA,us-ga-179,76.8
Metropolitan,2014,"Lincoln County",GA,us-ga-181,75.83
Metropolitan,2014,"Long County",GA,us-ga-183,77.1
Metropolitan,2014,"Lowndes County",GA,us-ga-185,76.04
Metropolitan,2014,"Madison County",GA,us-ga-195,75.42
Metropolitan,2014,"Marion County",GA,us-ga-197,75.69
Metropolitan,2014,"McDuffie County",GA,us-ga-189,73.76
Metropolitan,2014,"McIntosh County",GA,us-ga-191,78.08
Metropolitan,2014,"Meriwether County",GA,us-ga-199,74.87
Metropolitan,2014,"Monroe County",GA,us-ga-207,77.13
Metropolitan,2014,"Morgan County",GA,us-ga-211,77.33
Metropolitan,2014,"Murray County",GA,us-ga-213,74.91
Metropolitan,2014,"Muscogee County",GA,us-ga-215,75.13
Metropolitan,2014,"Newton County",GA,us-ga-217,76.05
Metropolitan,2014,"Oconee County",GA,us-ga-219,80.43
Metropolitan,2014,"Oglethorpe County",GA,us-ga-221,77.93
Metropolitan,2014,"Paulding County",GA,us-ga-223,78.27
Metropolitan,2014,"Peach County",GA,us-ga-225,73.82
Metropolitan,2014,"Pickens County",GA,us-ga-227,77.37
Metropolitan,2014,"Pike County",GA,us-ga-231,75.85
Metropolitan,2014,"Pulaski County",GA,us-ga-235,76.85
Metropolitan,2014,"Richmond County",GA,us-ga-245,74.07
Metropolitan,2014,"Rockdale County",GA,us-ga-247,78.22
Metropolitan,2014,"Spalding County",GA,us-ga-255,74.62
Metropolitan,2014,"Terrell County",GA,us-ga-273,73.99
Metropolitan,2014,"Twiggs County",GA,us-ga-289,74.66
Metropolitan,2014,"Walker County",GA,us-ga-295,74.85
Metropolitan,2014,"Walton County",GA,us-ga-297,76.6
Metropolitan,2014,"Whitfield County",GA,us-ga-313,77.06
Metropolitan,2014,"Worth County",GA,us-ga-321,76.49
Metropolitan,2014,"Honolulu County",HI,us-hi-003,81.37
Metropolitan,2014,"Kalawao County",HI,us-hi-005,80.99
Metropolitan,2014,"Maui County",HI,us-hi-009,80.99
Metropolitan,2014,"Benton County",IA,us-ia-011,81.15
Metropolitan,2014,"Black Hawk County",IA,us-ia-013,79.42
Metropolitan,2014,"Bremer County",IA,us-ia-017,82.14
Metropolitan,2014,"Dallas County",IA,us-ia-049,81.49
Metropolitan,2014,"Dubuque County",IA,us-ia-061,80.03
Metropolitan,2014,"Grundy County",IA,us-ia-075,81.32
Metropolitan,2014,"Guthrie County",IA,us-ia-077,80.07
Metropolitan,2014,"Harrison County",IA,us-ia-085,78.08
Metropolitan,2014,"Johnson County",IA,us-ia-103,82.08
Metropolitan,2014,"Jones County",IA,us-ia-105,80.75
Metropolitan,2014,"Linn County",IA,us-ia-113,80.39
Metropolitan,2014,"Madison County",IA,us-ia-121,79.7
Metropolitan,2014,"Mills County",IA,us-ia-129,77.93
Metropolitan,2014,"Plymouth County",IA,us-ia-149,80.64
Metropolitan,2014,"Polk County",IA,us-ia-153,78.97
Metropolitan,2014,"Pottawattamie County",IA,us-ia-155,77.86
Metropolitan,2014,"Scott County",IA,us-ia-163,79.34
Metropolitan,2014,"Story County",IA,us-ia-169,82.12
Metropolitan,2014,"Warren County",IA,us-ia-181,80.02
Metropolitan,2014,"Washington County",IA,us-ia-183,80.51
Metropolitan,2014,"Woodbury County",IA,us-ia-193,78.35
Metropolitan,2014,"Ada County",ID,us-id-001,80.75
Metropolitan,2014,"Bannock County",ID,us-id-005,77.86
Metropolitan,2014,"Boise County",ID,us-id-015,81.05
Metropolitan,2014,"Bonneville County",ID,us-id-019,79
Metropolitan,2014,"Butte County",ID,us-id-023,78.74
Metropolitan,2014,"Canyon County",ID,us-id-027,79.05
Metropolitan,2014,"Franklin County",ID,us-id-041,80.28
Metropolitan,2014,"Gem County",ID,us-id-045,78.47
Metropolitan,2014,"Jefferson County",ID,us-id-051,80.18
Metropolitan,2014,"Kootenai County",ID,us-id-055,79.51
Metropolitan,2014,"Nez Perce County",ID,us-id-069,78.23
Metropolitan,2014,"Owyhee County",ID,us-id-073,78.7
Metropolitan,2014,"Alexander County",IL,us-il-003,74.15
Metropolitan,2014,"Bond County",IL,us-il-005,78.87
Metropolitan,2014,"Boone County",IL,us-il-007,79.75
Metropolitan,2014,"Calhoun County",IL,us-il-013,78.93
Metropolitan,2014,"Champaign County",IL,us-il-019,80.25
Metropolitan,2014,"Clinton County",IL,us-il-027,79.62
Metropolitan,2014,"Cook County",IL,us-il-031,78.67
Metropolitan,2014,"De Witt County",IL,us-il-039,78.05
Metropolitan,2014,"DeKalb County",IL,us-il-037,79.89
Metropolitan,2014,"DuPage County",IL,us-il-043,81.87
Metropolitan,2014,"Ford County",IL,us-il-053,77.37
Metropolitan,2014,"Grundy County",IL,us-il-063,78.53
Metropolitan,2014,"Henry County",IL,us-il-073,79.4
Metropolitan,2014,"Jackson County",IL,us-il-077,78.35
Metropolitan,2014,"Jersey County",IL,us-il-083,78.17
Metropolitan,2014,"Kane County",IL,us-il-089,80.92
Metropolitan,2014,"Kankakee County",IL,us-il-091,77.03
Metropolitan,2014,"Kendall County",IL,us-il-093,81.17
Metropolitan,2014,"Lake County",IL,us-il-097,81.04
Metropolitan,2014,"Macon County",IL,us-il-115,77.7
Metropolitan,2014,"Macoupin County",IL,us-il-117,78.02
Metropolitan,2014,"Madison County",IL,us-il-119,77.16
Metropolitan,2014,"Marshall County",IL,us-il-123,78.04
Metropolitan,2014,"McHenry County",IL,us-il-111,80.15
Metropolitan,2014,"McLean County",IL,us-il-113,80.09
Metropolitan,2014,"Menard County",IL,us-il-129,78.66
Metropolitan,2014,"Mercer County",IL,us-il-131,79.51
Metropolitan,2014,"Monroe County",IL,us-il-133,80.48
Metropolitan,2014,"Peoria County",IL,us-il-143,78.22
Metropolitan,2014,"Piatt County",IL,us-il-147,79.4
Metropolitan,2014,"Rock Island County",IL,us-il-161,78.76
Metropolitan,2014,"Sangamon County",IL,us-il-167,78.33
Metropolitan,2014,"St. Clair County",IL,us-il-163,76.67
Metropolitan,2014,"Stark County",IL,us-il-175,78.31
Metropolitan,2014,"Tazewell County",IL,us-il-179,78.69
Metropolitan,2014,"Vermilion County",IL,us-il-183,76.19
Metropolitan,2014,"Will County",IL,us-il-197,79.94
Metropolitan,2014,"Williamson County",IL,us-il-199,76.94
Metropolitan,2014,"Winnebago County",IL,us-il-201,77.95
Metropolitan,2014,"Woodford County",IL,us-il-203,80.3
Metropolitan,2014,"Allen County",IN,us-in-003,78.31
Metropolitan,2014,"Bartholomew County",IN,us-in-005,77.8
Metropolitan,2014,"Benton County",IN,us-in-007,78.41
Metropolitan,2014,"Boone County",IN,us-in-011,78.87
Metropolitan,2014,"Brown County",IN,us-in-013,79.4
Metropolitan,2014,"Carroll County",IN,us-in-015,79.8
Metropolitan,2014,"Clark County",IN,us-in-019,76.3
Metropolitan,2014,"Clay County",IN,us-in-021,76.66
Metropolitan,2014,"Dearborn County",IN,us-in-029,78.37
Metropolitan,2014,"Delaware County",IN,us-in-035,76.98
Metropolitan,2014,"Elkhart County",IN,us-in-039,78.78
Metropolitan,2014,"Floyd County",IN,us-in-043,77.17
Metropolitan,2014,"Hamilton County",IN,us-in-057,81.78
Metropolitan,2014,"Hancock County",IN,us-in-059,78.99
Metropolitan,2014,"Harrison County",IN,us-in-061,78.08
Metropolitan,2014,"Hendricks County",IN,us-in-063,79.97
Metropolitan,2014,"Howard County",IN,us-in-067,77.2
Metropolitan,2014,"Jasper County",IN,us-in-073,78.01
Metropolitan,2014,"Johnson County",IN,us-in-081,78.57
Metropolitan,2014,"Lake County",IN,us-in-089,76.57
Metropolitan,2014,"LaPorte County",IN,us-in-091,76.93
Metropolitan,2014,"Madison County",IN,us-in-095,76.76
Metropolitan,2014,"Marion County",IN,us-in-097,76.2
Metropolitan,2014,"Monroe County",IN,us-in-105,80.21
Metropolitan,2014,"Morgan County",IN,us-in-109,77.38
Metropolitan,2014,"Newton County",IN,us-in-111,77.2
Metropolitan,2014,"Ohio County",IN,us-in-115,78.27
Metropolitan,2014,"Owen County",IN,us-in-119,76.29
Metropolitan,2014,"Porter County",IN,us-in-127,78.72
Metropolitan,2014,"Posey County",IN,us-in-129,78.93
Metropolitan,2014,"Putnam County",IN,us-in-133,78.36
Metropolitan,2014,"Scott County",IN,us-in-143,73.42
Metropolitan,2014,"Shelby County",IN,us-in-145,77.75
Metropolitan,2014,"St. Joseph County",IN,us-in-141,77.98
Metropolitan,2014,"Sullivan County",IN,us-in-153,75.8
Metropolitan,2014,"Tippecanoe County",IN,us-in-157,79.14
Metropolitan,2014,"Union County",IN,us-in-161,77.7
Metropolitan,2014,"Vanderburgh County",IN,us-in-163,77.18
Metropolitan,2014,"Vermillion County",IN,us-in-165,75.83
Metropolitan,2014,"Vigo County",IN,us-in-167,76.45
Metropolitan,2014,"Warrick County",IN,us-in-173,79.27
Metropolitan,2014,"Washington County",IN,us-in-175,75.89
Metropolitan,2014,"Wells County",IN,us-in-179,79.52
Metropolitan,2014,"Whitley County",IN,us-in-183,79.02
Metropolitan,2014,"Butler County",KS,us-ks-015,77.99
Metropolitan,2014,"Doniphan County",KS,us-ks-043,79.01
Metropolitan,2014,"Douglas County",KS,us-ks-045,80.53
Metropolitan,2014,"Harvey County",KS,us-ks-079,79.17
Metropolitan,2014,"Jackson County",KS,us-ks-085,78.7
Metropolitan,2014,"Jefferson County",KS,us-ks-087,78.92
Metropolitan,2014,"Johnson County",KS,us-ks-091,81.7
Metropolitan,2014,"Kingman County",KS,us-ks-095,78.63
Metropolitan,2014,"Leavenworth County",KS,us-ks-103,78.92
Metropolitan,2014,"Linn County",KS,us-ks-107,77.57
Metropolitan,2014,"Miami County",KS,us-ks-121,78.97
Metropolitan,2014,"Osage County",KS,us-ks-139,77.67
Metropolitan,2014,"Pottawatomie County",KS,us-ks-149,79.64
Metropolitan,2014,"Riley County",KS,us-ks-161,81.46
Metropolitan,2014,"Sedgwick County",KS,us-ks-173,77.65
Metropolitan,2014,"Shawnee County",KS,us-ks-177,77.75
Metropolitan,2014,"Sumner County",KS,us-ks-191,77.25
Metropolitan,2014,"Wabaunsee County",KS,us-ks-197,79.1
Metropolitan,2014,"Wyandotte County",KS,us-ks-209,75.35
Metropolitan,2014,"Allen County",KY,us-ky-003,75.88
Metropolitan,2014,"Boone County",KY,us-ky-015,78.9
Metropolitan,2014,"Bourbon County",KY,us-ky-017,76.95
Metropolitan,2014,"Boyd County",KY,us-ky-019,76.01
Metropolitan,2014,"Bracken County",KY,us-ky-023,75.19
Metropolitan,2014,"Bullitt County",KY,us-ky-029,78.56
Metropolitan,2014,"Butler County",KY,us-ky-031,75.8
Metropolitan,2014,"Campbell County",KY,us-ky-037,77.56
Metropolitan,2014,"Christian County",KY,us-ky-047,75.57
Metropolitan,2014,"Clark County",KY,us-ky-049,75.77
Metropolitan,2014,"Daviess County",KY,us-ky-059,77.58
Metropolitan,2014,"Edmonson County",KY,us-ky-061,77.59
Metropolitan,2014,"Fayette County",KY,us-ky-067,78.4
Metropolitan,2014,"Gallatin County",KY,us-ky-077,73.25
Metropolitan,2014,"Grant County",KY,us-ky-081,75.37
Metropolitan,2014,"Greenup County",KY,us-ky-089,75.98
Metropolitan,2014,"Hancock County",KY,us-ky-091,77.17
Metropolitan,2014,"Hardin County",KY,us-ky-093,77.18
Metropolitan,2014,"Henderson County",KY,us-ky-101,76.54
Metropolitan,2014,"Henry County",KY,us-ky-103,76.21
Metropolitan,2014,"Jefferson County",KY,us-ky-111,77.01
Metropolitan,2014,"Jessamine County",KY,us-ky-113,77.54
Metropolitan,2014,"Kenton County",KY,us-ky-117,77.06
Metropolitan,2014,"Larue County",KY,us-ky-123,76.69
Metropolitan,2014,"McLean County",KY,us-ky-149,75.59
Metropolitan,2014,"Meade County",KY,us-ky-163,77.29
Metropolitan,2014,"Oldham County",KY,us-ky-185,79.56
Metropolitan,2014,"Pendleton County",KY,us-ky-191,75.63
Metropolitan,2014,"Scott County",KY,us-ky-209,78.07
Metropolitan,2014,"Shelby County",KY,us-ky-211,78.42
Metropolitan,2014,"Spencer County",KY,us-ky-215,77.64
Metropolitan,2014,"Trigg County",KY,us-ky-221,76.29
Metropolitan,2014,"Trimble County",KY,us-ky-223,76.32
Metropolitan,2014,"Warren County",KY,us-ky-227,77.26
Metropolitan,2014,"Woodford County",KY,us-ky-239,78.17
Metropolitan,2014,"Acadia Parish",LA,us-la-001,74.23
Metropolitan,2014,"Ascension Parish",LA,us-la-005,77.14
Metropolitan,2014,"Bossier Parish",LA,us-la-015,77.14
Metropolitan,2014,"Caddo Parish",LA,us-la-017,74.89
Metropolitan,2014,"Calcasieu Parish",LA,us-la-019,75.13
Metropolitan,2014,"Cameron Parish",LA,us-la-023,78.15
Metropolitan,2014,"De Soto Parish",LA,us-la-031,74.86
Metropolitan,2014,"East Baton Rouge Parish",LA,us-la-033,76.35
Metropolitan,2014,"East Feliciana Parish",LA,us-la-037,72.64
Metropolitan,2014,"Grant Parish",LA,us-la-043,74.75
Metropolitan,2014,"Iberia Parish",LA,us-la-045,75.44
Metropolitan,2014,"Iberville Parish",LA,us-la-047,74.92
Metropolitan,2014,"Jefferson Parish",LA,us-la-051,77.28
Metropolitan,2014,"Lafayette Parish",LA,us-la-055,77.49
Metropolitan,2014,"Lafourche Parish",LA,us-la-057,76.89
Metropolitan,2014,"Livingston Parish",LA,us-la-063,75.61
Metropolitan,2014,"Orleans Parish",LA,us-la-071,75.8
Metropolitan,2014,"Ouachita Parish",LA,us-la-073,75.46
Metropolitan,2014,"Plaquemines Parish",LA,us-la-075,76.84
Metropolitan,2014,"Pointe Coupee Parish",LA,us-la-077,75.81
Metropolitan,2014,"Rapides Parish",LA,us-la-079,75.22
Metropolitan,2014,"St. Bernard Parish",LA,us-la-087,74.31
Metropolitan,2014,"St. Charles Parish",LA,us-la-089,76.82
Metropolitan,2014,"St. Helena Parish",LA,us-la-091,74.73
Metropolitan,2014,"St. James Parish",LA,us-la-093,76.69
Metropolitan,2014,"St. John the Baptist Parish",LA,us-la-095,75
Metropolitan,2014,"St. Martin Parish",LA,us-la-099,75.92
Metropolitan,2014,"St. Tammany Parish",LA,us-la-103,77.64
Metropolitan,2014,"Tangipahoa Parish",LA,us-la-105,74.26
Metropolitan,2014,"Terrebonne Parish",LA,us-la-109,75.4
Metropolitan,2014,"Union Parish",LA,us-la-111,75.33
Metropolitan,2014,"Vermilion Parish",LA,us-la-113,76.52
Metropolitan,2014,"Webster Parish",LA,us-la-119,74.14
Metropolitan,2014,"West Baton Rouge Parish",LA,us-la-121,75.93
Metropolitan,2014,"West Feliciana Parish",LA,us-la-125,76.75
Metropolitan,2014,"Barnstable County",MA,us-ma-001,80.75
Metropolitan,2014,"Berkshire County",MA,us-ma-003,80.12
Metropolitan,2014,"Bristol County",MA,us-ma-005,79.2
Metropolitan,2014,"Essex County",MA,us-ma-009,80.51
Metropolitan,2014,"Hampden County",MA,us-ma-013,78.85
Metropolitan,2014,"Hampshire County",MA,us-ma-015,80.76
Metropolitan,2014,"Middlesex County",MA,us-ma-017,81.63
Metropolitan,2014,"Norfolk County",MA,us-ma-021,81.38
Metropolitan,2014,"Plymouth County",MA,us-ma-023,79.63
Metropolitan,2014,"Suffolk County",MA,us-ma-025,79.89
Metropolitan,2014,"Worcester County",MA,us-ma-027,79.66
Metropolitan,2014,"Allegany County",MD,us-md-001,77.6
Metropolitan,2014,"Anne Arundel County",MD,us-md-003,79.16
Metropolitan,2014,"Baltimore city",MD,us-md-510,72.14
Metropolitan,2014,"Baltimore County",MD,us-md-005,79.52
Metropolitan,2014,"Calvert County",MD,us-md-009,79.25
Metropolitan,2014,"Carroll County",MD,us-md-013,79.28
Metropolitan,2014,"Cecil County",MD,us-md-015,77.01
Metropolitan,2014,"Charles County",MD,us-md-017,78.63
Metropolitan,2014,"Frederick County",MD,us-md-021,80.42
Metropolitan,2014,"Harford County",MD,us-md-025,79.54
Metropolitan,2014,"Howard County",MD,us-md-027,82.98
Metropolitan,2014,"Montgomery County",MD,us-md-031,81.48
Metropolitan,2014,"Prince George's County",MD,us-md-033,81.48
Metropolitan,2014,"Queen Anne's County",MD,us-md-035,79.83
Metropolitan,2014,"Somerset County",MD,us-md-039,76.94
Metropolitan,2014,"St. Mary's County",MD,us-md-037,78.83
Metropolitan,2014,"Washington County",MD,us-md-043,78.07
Metropolitan,2014,"Wicomico County",MD,us-md-045,77.03
Metropolitan,2014,"Worcester County",MD,us-md-047,79.32
Metropolitan,2014,"Androscoggin County",ME,us-me-001,78.28
Metropolitan,2014,"Cumberland County",ME,us-me-005,80.37
Metropolitan,2014,"Penobscot County",ME,us-me-019,78.64
Metropolitan,2014,"Sagadahoc County",ME,us-me-023,79.99
Metropolitan,2014,"York County",ME,us-me-031,80.15
Metropolitan,2014,"Barry County",MI,us-mi-015,79.35
Metropolitan,2014,"Bay County",MI,us-mi-017,78.37
Metropolitan,2014,"Berrien County",MI,us-mi-021,77.66
Metropolitan,2014,"Calhoun County",MI,us-mi-025,77.04
Metropolitan,2014,"Cass County",MI,us-mi-027,78.49
Metropolitan,2014,"Clinton County",MI,us-mi-037,80.62
Metropolitan,2014,"Eaton County",MI,us-mi-045,79.66
Metropolitan,2014,"Genesee County",MI,us-mi-049,76.06
Metropolitan,2014,"Ingham County",MI,us-mi-065,78.69
Metropolitan,2014,"Jackson County",MI,us-mi-075,77.84
Metropolitan,2014,"Kalamazoo County",MI,us-mi-077,79.11
Metropolitan,2014,"Kent County",MI,us-mi-081,79.78
Metropolitan,2014,"Lapeer County",MI,us-mi-087,78.64
Metropolitan,2014,"Livingston County",MI,us-mi-093,80.2
Metropolitan,2014,"Macomb County",MI,us-mi-099,78.44
Metropolitan,2014,"Midland County",MI,us-mi-111,80.54
Metropolitan,2014,"Monroe County",MI,us-mi-115,78.27
Metropolitan,2014,"Montcalm County",MI,us-mi-117,77.78
Metropolitan,2014,"Muskegon County",MI,us-mi-121,77.65
Metropolitan,2014,"Oakland County",MI,us-mi-125,79.98
Metropolitan,2014,"Ottawa County",MI,us-mi-139,81.45
Metropolitan,2014,"Saginaw County",MI,us-mi-145,77.66
Metropolitan,2014,"St. Clair County",MI,us-mi-147,77.75
Metropolitan,2014,"Van Buren County",MI,us-mi-159,77.69
Metropolitan,2014,"Washtenaw County",MI,us-mi-161,81.09
Metropolitan,2014,"Wayne County",MI,us-mi-163,75.33
Metropolitan,2014,"Anoka County",MN,us-mn-003,81.18
Metropolitan,2014,"Benton County",MN,us-mn-009,79.49
Metropolitan,2014,"Blue Earth County",MN,us-mn-013,81.02
Metropolitan,2014,"Carlton County",MN,us-mn-017,78.5
Metropolitan,2014,"Carver County",MN,us-mn-019,82.8
Metropolitan,2014,"Chisago County",MN,us-mn-025,80.34
Metropolitan,2014,"Clay County",MN,us-mn-027,80.53
Metropolitan,2014,"Dakota County",MN,us-mn-037,81.9
Metropolitan,2014,"Dodge County",MN,us-mn-039,81.62
Metropolitan,2014,"Fillmore County",MN,us-mn-045,81.16
Metropolitan,2014,"Hennepin County",MN,us-mn-053,81
Metropolitan,2014,"Houston County",MN,us-mn-055,81.74
Metropolitan,2014,"Isanti County",MN,us-mn-059,80.38
Metropolitan,2014,"Le Sueur County",MN,us-mn-079,81.46
Metropolitan,2014,"Mille Lacs County",MN,us-mn-095,78.72
Metropolitan,2014,"Nicollet County",MN,us-mn-103,81.99
Metropolitan,2014,"Olmsted County",MN,us-mn-109,82.24
Metropolitan,2014,"Polk County",MN,us-mn-119,78.94
Metropolitan,2014,"Ramsey County",MN,us-mn-123,79.98
Metropolitan,2014,"Scott County",MN,us-mn-139,81.95
Metropolitan,2014,"Sherburne County",MN,us-mn-141,81.12
